expense_id,employee_id,submitted_at,audit_completed_at,employee_gender,region,department,employee_level,expense_category,merchant_risk_tier,country_risk_tier,payment_method,amount_usd,policy_limit_usd,amount_to_policy_ratio,days_since_expense,prior_30d_claim_count,prior_30d_total_usd,employee_tenure_months,duplicate_7d_count,receipt_attached,weekend_submission,outside_business_hours,cross_border,is_abnormal
EXP-0011462,EMP-00172,2025-11-27T22:58:00Z,2025-12-25T22:58:00Z,Female,LATAM,Support,IC3-4,Mileage,low,medium,personal_card,318.78,250.0,1.2751,3,7,772.62,53,0,True,False,False,False,0
EXP-0011463,EMP-00321,2025-11-27T23:05:00Z,2025-12-06T23:05:00Z,Male,APAC,Sales,Manager,Meals,low,low,cash,339.3,115.0,2.9504,6,5,1008.88,94,0,True,False,False,False,1
EXP-0011464,EMP-00233,2025-11-28T00:19:00Z,2025-12-15T00:19:00Z,Female,APAC,Finance,IC3-4,Office,low,low,personal_card,1423.93,500.0,2.8479,6,3,882.05,194,0,False,False,False,False,1
EXP-0011465,EMP-00202,2025-11-28T01:47:00Z,2025-12-25T01:47:00Z,Female,EMEA,Engineering,IC3-4,Taxi,low,low,personal_card,53.01,120.0,0.4418,10,5,652.46,143,0,True,False,False,False,0
EXP-0011466,EMP-00224,2025-11-28T08:08:00Z,2025-12-07T08:08:00Z,Male,North America,Operations,IC3-4,Office,low,high,corporate_card,273.92,500.0,0.5478,9,4,817.39,179,0,True,False,False,False,0
EXP-0011467,EMP-00813,2025-11-28T08:30:00Z,2025-12-04T08:30:00Z,Female,APAC,Support,IC1-2,Office,low,low,corporate_card,309.47,450.0,0.6877,2,7,294.73,157,0,True,False,False,False,0
EXP-0011468,EMP-00124,2025-11-28T11:37:00Z,2025-12-13T11:37:00Z,Female,North America,Operations,Manager,Taxi,medium,low,personal_card,69.41,138.0,0.503,5,3,527.61,178,0,True,False,False,False,0
EXP-0011469,EMP-00582,2025-11-28T12:02:00Z,2025-12-17T12:02:00Z,Female,APAC,Sales,Manager,Office,low,low,corporate_card,262.98,575.0,0.4574,6,6,1897.29,129,0,True,False,True,False,0
EXP-0011470,EMP-00401,2025-11-28T13:30:00Z,2025-12-14T13:30:00Z,Female,EMEA,Operations,IC1-2,Lodging,medium,medium,corporate_card,90.96,315.0,0.2888,1,2,210.94,122,0,True,False,True,False,0
EXP-0011471,EMP-00279,2025-11-28T17:07:00Z,2025-12-24T17:07:00Z,Female,APAC,Support,IC3-4,Lodging,medium,low,personal_card,313.75,350.0,0.8964,11,3,821.96,134,0,True,False,True,False,0
EXP-0011472,EMP-00558,2025-11-28T18:06:00Z,2025-12-21T18:06:00Z,Male,APAC,Support,IC1-2,Meals,medium,low,cash,70.73,90.0,0.7859,2,1,522.61,65,0,True,False,False,False,0
EXP-0011473,EMP-00962,2025-11-28T21:17:00Z,2025-12-26T21:17:00Z,Male,LATAM,Operations,IC3-4,Meals,low,low,corporate_card,59.56,100.0,0.5956,4,3,600.6,34,0,False,False,True,False,0
EXP-0011474,EMP-00276,2025-11-28T22:13:00Z,2025-12-17T22:13:00Z,Female,APAC,Finance,IC3-4,Taxi,low,low,corporate_card,43.98,120.0,0.3665,2,4,383.22,146,0,False,False,False,False,0
EXP-0011475,EMP-00867,2025-11-28T22:50:00Z,2025-12-19T22:50:00Z,Female,North America,Sales,Manager,Taxi,low,low,corporate_card,147.1,138.0,1.0659,5,3,1297.73,156,0,True,False,True,False,0
EXP-0011476,EMP-00738,2025-11-28T22:55:00Z,2025-12-24T22:55:00Z,Male,APAC,Support,Manager,Meals,low,medium,corporate_card,75.6,115.0,0.6574,2,3,641.29,165,0,True,False,False,False,0
EXP-0011477,EMP-00226,2025-11-29T02:04:00Z,2025-12-12T02:04:00Z,Male,APAC,Support,IC3-4,Lodging,low,low,personal_card,82.18,350.0,0.2348,18,3,73.01,22,0,True,True,False,False,0
EXP-0011478,EMP-00365,2025-11-29T04:21:00Z,2025-12-13T04:21:00Z,Male,North America,Engineering,IC1-2,Meals,medium,low,cash,41.92,90.0,0.4658,3,4,329.0,141,0,True,True,False,False,0
EXP-0011479,EMP-00313,2025-11-29T05:15:00Z,2025-12-15T05:15:00Z,Male,LATAM,Operations,IC3-4,Taxi,high,low,personal_card,22.09,120.0,0.1841,5,2,1318.0,39,0,True,True,False,False,0
EXP-0011480,EMP-00578,2025-11-29T08:07:00Z,2025-12-17T08:07:00Z,Female,EMEA,Sales,IC3-4,Airfare,low,low,personal_card,829.03,1400.0,0.5922,5,5,530.74,200,0,True,True,False,False,0
EXP-0011481,EMP-00969,2025-11-29T10:59:00Z,2025-12-22T10:59:00Z,Female,APAC,Finance,Manager,Taxi,high,low,corporate_card,45.8,138.0,0.3319,5,2,489.16,70,0,True,True,True,False,0
EXP-0011482,EMP-00966,2025-11-29T11:27:00Z,2025-12-04T11:27:00Z,Nonbinary,APAC,Operations,IC1-2,Meals,high,low,cash,45.88,90.0,0.5098,21,7,1858.65,183,1,False,True,True,False,1
EXP-0011483,EMP-00160,2025-11-29T12:02:00Z,2025-12-16T12:02:00Z,Male,APAC,Operations,IC3-4,Meals,low,low,corporate_card,46.48,100.0,0.4648,8,7,411.14,131,1,True,True,True,False,0
EXP-0011484,EMP-00788,2025-11-29T12:32:00Z,2025-12-05T12:32:00Z,Male,APAC,Engineering,IC3-4,Meals,low,low,personal_card,46.21,100.0,0.4621,1,2,377.39,73,0,True,True,False,False,0
EXP-0011485,EMP-00717,2025-11-29T14:43:00Z,2025-12-19T14:43:00Z,Male,LATAM,Support,Manager,Meals,low,low,corporate_card,37.76,115.0,0.3283,2,9,457.87,194,0,True,True,True,False,0
EXP-0011486,EMP-00533,2025-11-29T15:07:00Z,2025-12-05T15:07:00Z,Male,EMEA,Engineering,IC1-2,Meals,low,low,corporate_card,86.76,90.0,0.964,2,6,800.03,155,0,True,True,False,False,0
EXP-0011487,EMP-00558,2025-11-29T16:50:00Z,2025-12-02T16:50:00Z,Male,APAC,Support,IC1-2,Meals,low,low,corporate_card,23.81,90.0,0.2646,18,1,113.68,65,0,True,True,False,True,0
EXP-0011488,EMP-00131,2025-11-29T18:31:00Z,2025-12-13T18:31:00Z,Female,EMEA,Engineering,Manager,Taxi,low,low,corporate_card,56.75,138.0,0.4112,7,5,425.84,110,0,True,True,False,False,0
EXP-0011489,EMP-00652,2025-11-29T18:41:00Z,2025-12-18T18:41:00Z,Female,North America,Support,IC3-4,Meals,high,low,cash,35.65,100.0,0.3565,17,7,445.43,178,0,True,True,False,False,0
EXP-0011490,EMP-00561,2025-11-29T18:44:00Z,2025-12-23T18:44:00Z,Male,North America,Sales,IC3-4,Taxi,low,low,corporate_card,116.62,120.0,0.9719,2,4,931.84,166,0,True,True,True,False,0
EXP-0011491,EMP-00125,2025-11-29T20:50:00Z,2025-12-19T20:50:00Z,Male,APAC,Sales,IC1-2,Meals,low,low,personal_card,62.86,90.0,0.6984,3,3,389.99,124,0,True,True,False,False,0
EXP-0011492,EMP-00962,2025-11-29T21:39:00Z,2025-12-16T21:39:00Z,Male,LATAM,Operations,IC3-4,Lodging,high,low,corporate_card,73.5,350.0,0.21,2,1,423.3,34,0,True,True,True,False,0
EXP-0011493,EMP-00270,2025-11-29T23:28:00Z,2025-12-29T23:28:00Z,Female,EMEA,Sales,IC1-2,Mileage,medium,low,corporate_card,140.47,225.0,0.6243,38,4,167.63,119,0,True,True,True,False,0
EXP-0011494,EMP-00800,2025-11-30T03:14:00Z,2025-12-17T03:14:00Z,Female,EMEA,Support,IC3-4,Meals,low,low,corporate_card,30.59,100.0,0.3059,6,5,182.54,50,0,True,True,False,False,0
EXP-0011495,EMP-00197,2025-11-30T07:01:00Z,2025-12-28T07:01:00Z,Female,North America,Engineering,IC3-4,Taxi,low,low,cash,107.91,120.0,0.8992,3,6,876.95,159,0,True,True,True,False,0
EXP-0011496,EMP-00613,2025-11-30T12:22:00Z,2025-12-18T12:22:00Z,Male,LATAM,Operations,IC1-2,Lodging,low,low,corporate_card,155.73,315.0,0.4944,4,4,937.72,68,0,True,True,False,False,0
EXP-0011497,EMP-00740,2025-11-30T17:34:00Z,2025-12-26T17:34:00Z,Male,APAC,Sales,IC1-2,Meals,medium,medium,corporate_card,147.5,90.0,1.6389,2,5,543.52,154,0,True,True,False,False,0
EXP-0011498,EMP-00626,2025-11-30T19:40:00Z,2025-12-30T19:40:00Z,Male,LATAM,Engineering,IC3-4,Taxi,medium,low,personal_card,15.58,120.0,0.1299,5,0,550.37,110,0,True,True,False,False,0
EXP-0011499,EMP-00329,2025-11-30T20:21:00Z,2025-12-25T20:21:00Z,Female,EMEA,Engineering,IC3-4,Taxi,low,low,corporate_card,70.5,120.0,0.5875,7,5,1979.2,118,0,True,True,True,False,0
EXP-0011500,EMP-00327,2025-11-30T23:14:00Z,2025-12-03T23:14:00Z,Female,APAC,Operations,Manager,Meals,low,low,personal_card,41.83,115.0,0.3637,8,2,154.89,67,0,True,True,False,False,0
EXP-0011501,EMP-00763,2025-11-30T23:29:00Z,2025-12-03T23:29:00Z,Female,North America,Sales,Manager,Taxi,low,low,corporate_card,101.69,138.0,0.7369,0,5,499.69,80,1,False,True,True,False,0
EXP-0011502,EMP-00726,2025-12-01T00:02:00Z,2025-12-31T00:02:00Z,Male,EMEA,Engineering,Manager,Taxi,medium,low,personal_card,93.91,138.0,0.6805,3,5,433.4,92,0,True,False,True,False,0
EXP-0011503,EMP-00022,2025-12-01T00:42:00Z,2025-12-14T00:42:00Z,Male,APAC,Operations,IC1-2,Taxi,low,low,corporate_card,181.68,108.0,1.6822,11,2,221.22,137,0,True,False,False,False,0
EXP-0011504,EMP-00657,2025-12-01T01:48:00Z,2025-12-12T01:48:00Z,Female,APAC,Finance,Director+,Taxi,low,low,corporate_card,43.59,168.0,0.2595,11,5,340.97,152,0,True,False,True,False,0
EXP-0011505,EMP-00555,2025-12-01T02:43:00Z,2025-12-04T02:43:00Z,Male,LATAM,Engineering,IC1-2,Taxi,low,low,corporate_card,49.55,108.0,0.4588,4,3,886.45,111,0,True,False,False,False,0
EXP-0011506,EMP-00304,2025-12-01T03:28:00Z,2025-12-08T03:28:00Z,Female,EMEA,Engineering,Director+,Office,low,low,corporate_card,162.9,700.0,0.2327,7,3,517.36,127,0,True,False,False,False,0
EXP-0011507,EMP-00690,2025-12-01T04:01:00Z,2025-12-04T04:01:00Z,Male,North America,Finance,IC1-2,Taxi,low,low,personal_card,85.45,108.0,0.7912,3,1,538.01,198,0,False,False,True,False,0
EXP-0011508,EMP-00996,2025-12-01T04:33:00Z,2025-12-27T04:33:00Z,Male,LATAM,Finance,IC1-2,Lodging,low,low,corporate_card,216.45,315.0,0.6871,10,5,1452.9,31,0,True,False,True,False,0
EXP-0011509,EMP-00057,2025-12-01T05:37:00Z,2025-12-26T05:37:00Z,Male,EMEA,Support,IC1-2,Mileage,low,medium,corporate_card,241.44,225.0,1.0731,13,3,402.9,198,0,True,False,True,True,0
EXP-0011510,EMP-00691,2025-12-01T08:05:00Z,2025-12-30T08:05:00Z,Male,EMEA,Finance,Manager,Lodging,low,low,corporate_card,146.09,402.5,0.3629,13,4,394.85,23,0,True,False,True,True,0
EXP-0011511,EMP-00226,2025-12-01T08:14:00Z,2025-12-30T08:14:00Z,Male,APAC,Support,IC3-4,Meals,low,medium,personal_card,30.01,100.0,0.3001,16,1,297.08,23,0,True,False,False,False,0
EXP-0011512,EMP-00393,2025-12-01T08:39:00Z,2025-12-14T08:39:00Z,Male,EMEA,Sales,IC1-2,Meals,low,low,corporate_card,63.93,90.0,0.7104,4,8,1084.81,130,0,True,False,False,False,0
EXP-0011513,EMP-00242,2025-12-01T09:37:00Z,2025-12-12T09:37:00Z,Male,North America,Sales,Manager,Meals,low,low,personal_card,80.41,115.0,0.6992,15,8,1244.32,137,0,True,False,False,False,0
EXP-0011514,EMP-00603,2025-12-01T10:51:00Z,2025-12-15T10:51:00Z,Male,LATAM,Engineering,IC3-4,Meals,low,low,personal_card,40.35,100.0,0.4035,20,4,772.64,103,0,True,False,False,False,0
EXP-0011515,EMP-00187,2025-12-01T11:22:00Z,2025-12-20T11:22:00Z,Male,North America,Finance,IC3-4,Taxi,low,low,personal_card,34.94,120.0,0.2912,12,6,547.4,196,0,False,False,False,False,0
EXP-0011516,EMP-00242,2025-12-01T11:24:00Z,2025-12-14T11:24:00Z,Male,North America,Sales,Manager,Meals,low,low,corporate_card,203.86,115.0,1.7727,3,7,910.94,137,0,True,False,False,False,0
EXP-0011517,EMP-00864,2025-12-01T11:48:00Z,2025-12-23T11:48:00Z,Female,EMEA,Sales,Manager,Taxi,low,low,corporate_card,82.87,138.0,0.6005,6,5,1049.46,162,0,True,False,False,False,0
EXP-0011518,EMP-00123,2025-12-01T17:40:00Z,2025-12-24T17:40:00Z,Male,North America,Engineering,Manager,Meals,low,medium,corporate_card,40.86,115.0,0.3553,6,4,620.46,112,0,True,False,True,False,0
EXP-0011519,EMP-00997,2025-12-01T18:40:00Z,2025-12-16T18:40:00Z,Female,LATAM,Sales,Director+,Mileage,medium,low,personal_card,242.68,350.0,0.6934,11,2,146.99,63,0,False,False,True,False,0
EXP-0011520,EMP-00090,2025-12-01T20:11:00Z,2025-12-29T20:11:00Z,Male,LATAM,Sales,IC1-2,Mileage,low,low,corporate_card,50.24,225.0,0.2233,11,4,440.42,37,0,True,False,False,False,0
EXP-0011521,EMP-00185,2025-12-01T20:26:00Z,2025-12-12T20:26:00Z,Female,EMEA,Engineering,IC3-4,Taxi,low,low,corporate_card,46.08,120.0,0.384,7,4,446.83,44,0,True,False,True,False,0
EXP-0011522,EMP-00380,2025-12-01T21:11:00Z,2025-12-29T21:11:00Z,Female,LATAM,Finance,IC3-4,Airfare,low,low,corporate_card,1272.13,1400.0,0.9087,4,4,1441.97,44,0,True,False,True,True,0
EXP-0011523,EMP-00289,2025-12-01T21:21:00Z,2025-12-29T21:21:00Z,Female,APAC,Operations,IC3-4,Office,medium,low,personal_card,101.09,500.0,0.2022,1,5,620.57,134,0,True,False,True,False,0
EXP-0011524,EMP-00929,2025-12-01T22:54:00Z,2025-12-21T22:54:00Z,Female,North America,Sales,IC3-4,Lodging,low,low,personal_card,209.14,350.0,0.5975,2,5,465.54,90,0,True,False,False,False,0
EXP-0011525,EMP-00308,2025-12-02T01:27:00Z,2025-12-20T01:27:00Z,Male,LATAM,Finance,IC3-4,Taxi,medium,medium,corporate_card,60.67,120.0,0.5056,7,5,2347.91,31,0,True,False,False,False,0
EXP-0011526,EMP-00893,2025-12-02T02:35:00Z,2025-12-23T02:35:00Z,Male,LATAM,Sales,IC1-2,Meals,low,low,corporate_card,104.12,90.0,1.1569,6,2,496.42,144,0,False,False,True,False,1
EXP-0011527,EMP-00037,2025-12-02T03:23:00Z,2025-12-07T03:23:00Z,Female,EMEA,Support,Manager,Taxi,low,low,personal_card,153.91,138.0,1.1153,9,0,438.29,151,0,True,False,False,False,0
EXP-0011528,EMP-00440,2025-12-02T03:28:00Z,2025-12-21T03:28:00Z,Female,North America,Engineering,IC3-4,Meals,low,low,corporate_card,87.31,100.0,0.8731,4,2,295.07,49,0,True,False,True,False,0
EXP-0011529,EMP-00362,2025-12-02T05:02:00Z,2025-12-14T05:02:00Z,Male,APAC,Operations,IC1-2,Meals,medium,medium,personal_card,28.17,90.0,0.313,15,5,763.89,44,0,True,False,False,False,0
EXP-0011530,EMP-00573,2025-12-02T06:33:00Z,2025-12-28T06:33:00Z,Female,North America,Operations,IC3-4,Airfare,medium,low,cash,2277.78,1400.0,1.627,22,4,361.39,132,0,True,False,False,False,0
EXP-0011531,EMP-00010,2025-12-02T06:55:00Z,2026-01-01T06:55:00Z,Male,LATAM,Finance,IC3-4,Airfare,high,low,personal_card,545.03,1400.0,0.3893,11,3,662.56,37,0,True,False,True,True,0
EXP-0011532,EMP-00533,2025-12-02T07:43:00Z,2025-12-13T07:43:00Z,Male,EMEA,Engineering,IC1-2,Taxi,low,low,corporate_card,81.53,108.0,0.7549,3,4,992.1,156,0,True,False,False,False,0
EXP-0011533,EMP-00548,2025-12-02T07:51:00Z,2025-12-22T07:51:00Z,Male,LATAM,Finance,IC3-4,Taxi,low,high,corporate_card,22.86,120.0,0.1905,4,3,534.72,41,0,False,False,True,False,0
EXP-0011534,EMP-00497,2025-12-02T10:30:00Z,2025-12-19T10:30:00Z,Male,EMEA,Sales,IC3-4,Meals,low,low,personal_card,117.04,100.0,1.1704,2,7,1190.53,156,0,True,False,True,False,0
EXP-0011535,EMP-00857,2025-12-02T10:56:00Z,2025-12-27T10:56:00Z,Male,North America,Support,Manager,Meals,medium,low,personal_card,273.76,115.0,2.3805,6,2,325.97,60,0,True,False,False,False,0
EXP-0011536,EMP-00437,2025-12-02T10:57:00Z,2025-12-11T10:57:00Z,Male,EMEA,Support,IC3-4,Meals,medium,low,corporate_card,74.57,100.0,0.7457,9,3,295.23,153,0,True,False,True,False,0
EXP-0011537,EMP-00138,2025-12-02T11:00:00Z,2026-01-01T11:00:00Z,Male,EMEA,Operations,IC3-4,Meals,low,high,personal_card,56.1,100.0,0.561,4,8,1611.98,149,0,True,False,False,False,0
EXP-0011538,EMP-00444,2025-12-02T11:33:00Z,2025-12-28T11:33:00Z,Female,North America,Finance,IC3-4,Office,low,low,corporate_card,271.94,500.0,0.5439,7,5,539.15,75,0,True,False,True,False,0
EXP-0011539,EMP-00775,2025-12-02T13:10:00Z,2025-12-14T13:10:00Z,Male,APAC,Operations,IC3-4,Airfare,medium,low,corporate_card,393.06,1400.0,0.2808,9,2,324.58,111,0,True,False,False,False,0
EXP-0011540,EMP-00665,2025-12-02T15:45:00Z,2025-12-07T15:45:00Z,Male,APAC,Support,IC3-4,Lodging,low,medium,corporate_card,591.92,350.0,1.6912,17,9,1608.11,165,0,True,False,True,False,0
EXP-0011541,EMP-00803,2025-12-02T16:50:00Z,2025-12-28T16:50:00Z,Female,North America,Engineering,Manager,Office,low,medium,personal_card,102.66,575.0,0.1785,0,8,598.61,196,0,True,False,False,False,0
EXP-0011542,EMP-00926,2025-12-02T18:37:00Z,2025-12-13T18:37:00Z,Female,LATAM,Support,IC3-4,Airfare,low,low,corporate_card,229.42,1400.0,0.1639,8,3,307.14,83,0,True,False,False,False,0
EXP-0011543,EMP-00091,2025-12-02T19:21:00Z,2025-12-21T19:21:00Z,Female,North America,Operations,IC3-4,Taxi,medium,medium,corporate_card,55.79,120.0,0.4649,17,4,539.92,74,0,True,False,True,False,0
EXP-0011544,EMP-00998,2025-12-02T20:16:00Z,2025-12-16T20:16:00Z,Female,APAC,Engineering,IC1-2,Office,low,medium,personal_card,143.46,450.0,0.3188,3,3,557.57,72,0,True,False,False,False,0
EXP-0011545,EMP-00903,2025-12-03T05:17:00Z,2025-12-27T05:17:00Z,Male,APAC,Sales,IC1-2,Mileage,medium,low,personal_card,300.71,225.0,1.3365,6,7,1761.29,76,0,True,False,False,False,0
EXP-0011546,EMP-00110,2025-12-03T05:50:00Z,2025-12-09T05:50:00Z,Female,North America,Operations,Manager,Mileage,low,low,corporate_card,141.95,287.5,0.4937,11,3,815.5,177,0,True,False,False,False,0
EXP-0011547,EMP-00694,2025-12-03T06:33:00Z,2026-01-02T06:33:00Z,Male,APAC,Support,Manager,Meals,low,low,personal_card,106.65,115.0,0.9274,5,3,405.76,151,0,True,False,True,True,0
EXP-0011548,EMP-00151,2025-12-03T07:20:00Z,2025-12-13T07:20:00Z,Male,EMEA,Sales,Manager,Lodging,low,low,personal_card,125.32,402.5,0.3114,0,2,1638.08,192,0,True,False,True,False,0
EXP-0011549,EMP-00330,2025-12-03T07:25:00Z,2025-12-09T07:25:00Z,Female,North America,Support,IC1-2,Meals,low,low,corporate_card,92.81,90.0,1.0313,12,3,683.22,149,0,True,False,False,False,0
EXP-0011550,EMP-00521,2025-12-03T07:31:00Z,2025-12-21T07:31:00Z,Male,APAC,Support,IC3-4,Meals,low,low,cash,154.03,100.0,1.5403,10,3,528.2,150,0,False,False,False,False,1
EXP-0011551,EMP-00729,2025-12-03T08:21:00Z,2025-12-30T08:21:00Z,Male,APAC,Support,IC3-4,Airfare,medium,low,corporate_card,980.14,1400.0,0.7001,9,1,257.74,75,0,True,False,True,True,1
EXP-0011552,EMP-00042,2025-12-03T11:09:00Z,2025-12-30T11:09:00Z,Female,APAC,Engineering,IC3-4,Office,low,low,personal_card,363.24,500.0,0.7265,2,7,948.31,131,0,True,False,False,False,0
EXP-0011553,EMP-00668,2025-12-03T11:37:00Z,2025-12-28T11:37:00Z,Female,EMEA,Operations,IC1-2,Meals,low,low,personal_card,58.26,90.0,0.6473,5,6,872.1,194,0,False,False,False,True,0
EXP-0011554,EMP-00265,2025-12-03T11:51:00Z,2025-12-25T11:51:00Z,Male,North America,Engineering,IC1-2,Office,medium,low,corporate_card,513.7,450.0,1.1416,7,2,561.82,43,0,True,False,True,False,0
EXP-0011555,EMP-00891,2025-12-03T14:03:00Z,2025-12-30T14:03:00Z,Female,EMEA,Operations,IC1-2,Meals,low,medium,personal_card,46.37,90.0,0.5153,1,6,640.75,52,0,True,False,False,False,0
EXP-0011556,EMP-00044,2025-12-03T15:30:00Z,2025-12-14T15:30:00Z,Female,APAC,Support,IC3-4,Lodging,low,low,corporate_card,455.82,350.0,1.3024,2,5,1206.55,46,0,True,False,True,False,0
EXP-0011557,EMP-00362,2025-12-03T16:04:00Z,2025-12-18T16:04:00Z,Male,APAC,Operations,IC1-2,Airfare,medium,low,corporate_card,942.01,1260.0,0.7476,12,2,289.26,44,0,True,False,True,False,0
EXP-0011558,EMP-00368,2025-12-03T17:47:00Z,2025-12-28T17:47:00Z,Female,LATAM,Operations,IC1-2,Meals,medium,low,corporate_card,28.83,90.0,0.3203,18,8,389.55,189,0,False,False,False,False,0
EXP-0011559,EMP-00323,2025-12-03T21:21:00Z,2025-12-27T21:21:00Z,Male,LATAM,Engineering,Manager,Mileage,high,medium,personal_card,67.85,287.5,0.236,7,3,1275.05,35,0,True,False,True,False,0
EXP-0011560,EMP-00655,2025-12-03T22:20:00Z,2025-12-07T22:20:00Z,Male,North America,Finance,IC1-2,Meals,low,low,cash,15.94,90.0,0.1771,2,6,706.32,58,0,True,False,False,False,0
EXP-0011561,EMP-00329,2025-12-03T22:31:00Z,2025-12-26T22:31:00Z,Female,EMEA,Engineering,IC3-4,Taxi,low,low,corporate_card,23.43,120.0,0.1953,6,2,193.71,119,0,True,False,True,False,0
EXP-0011562,EMP-00226,2025-12-03T23:37:00Z,2025-12-07T23:37:00Z,Male,APAC,Support,IC3-4,Lodging,low,medium,corporate_card,100.36,350.0,0.2867,2,6,286.53,23,0,True,False,False,False,0
EXP-0011563,EMP-00974,2025-12-04T00:27:00Z,2025-12-28T00:27:00Z,Female,EMEA,Support,IC3-4,Taxi,low,low,corporate_card,32.83,120.0,0.2736,5,5,848.2,24,0,True,False,True,False,0
EXP-0011564,EMP-00698,2025-12-04T00:52:00Z,2025-12-29T00:52:00Z,Male,North America,Finance,IC3-4,Meals,low,low,corporate_card,12.76,100.0,0.1276,1,4,80.81,143,0,True,False,False,False,0
EXP-0011565,EMP-00520,2025-12-04T03:24:00Z,2025-12-20T03:24:00Z,Male,APAC,Support,Director+,Airfare,medium,medium,personal_card,799.81,1960.0,0.4081,7,1,749.42,44,0,True,False,True,False,0
EXP-0011566,EMP-00671,2025-12-04T06:20:00Z,2025-12-13T06:20:00Z,Male,APAC,Sales,Manager,Taxi,medium,low,corporate_card,130.97,138.0,0.9491,6,3,574.86,124,0,True,False,True,False,0
EXP-0011567,EMP-00102,2025-12-04T07:00:00Z,2026-01-02T07:00:00Z,Male,North America,Sales,IC1-2,Office,medium,medium,corporate_card,232.03,450.0,0.5156,4,5,1185.6,148,0,True,False,False,False,0
EXP-0011568,EMP-00835,2025-12-04T09:26:00Z,2026-01-02T09:26:00Z,Male,APAC,Support,IC1-2,Airfare,high,medium,personal_card,1264.8,1260.0,1.0038,8,5,880.06,61,1,True,False,False,False,0
EXP-0011569,EMP-00676,2025-12-04T10:21:00Z,2025-12-17T10:21:00Z,Male,North America,Sales,IC1-2,Meals,low,low,corporate_card,72.44,90.0,0.8049,17,2,390.41,100,0,False,False,False,False,0
EXP-0011570,EMP-00043,2025-12-04T11:54:00Z,2025-12-19T11:54:00Z,Male,EMEA,Operations,IC3-4,Meals,low,low,corporate_card,167.14,100.0,1.6714,9,6,1487.2,127,0,False,False,False,False,0
EXP-0011571,EMP-00049,2025-12-04T12:01:00Z,2025-12-12T12:01:00Z,Male,North America,Operations,IC3-4,Lodging,medium,medium,personal_card,203.41,350.0,0.5812,3,2,264.21,138,0,True,False,False,False,0
EXP-0011572,EMP-00162,2025-12-04T14:50:00Z,2025-12-08T14:50:00Z,Female,LATAM,Support,IC1-2,Taxi,low,low,corporate_card,79.22,108.0,0.7336,2,6,1630.15,141,0,True,False,False,False,0
EXP-0011573,EMP-00010,2025-12-04T18:14:00Z,2025-12-12T18:14:00Z,Male,LATAM,Finance,IC3-4,Taxi,medium,medium,corporate_card,36.81,120.0,0.3067,19,1,865.65,37,0,False,False,False,False,0
EXP-0011574,EMP-00127,2025-12-04T19:00:00Z,2025-12-09T19:00:00Z,Female,North America,Engineering,Manager,Taxi,low,medium,corporate_card,69.83,138.0,0.506,7,8,1274.6,187,0,True,False,False,False,0
EXP-0011575,EMP-00716,2025-12-04T20:21:00Z,2025-12-23T20:21:00Z,Male,North America,Finance,Manager,Taxi,low,low,corporate_card,120.52,138.0,0.8733,1,4,1071.45,129,0,True,False,True,False,0
EXP-0011576,EMP-00876,2025-12-04T22:21:00Z,2025-12-10T22:21:00Z,Male,North America,Engineering,IC3-4,Meals,medium,medium,personal_card,59.22,100.0,0.5922,1,3,295.45,41,0,True,False,True,False,0
EXP-0011577,EMP-00373,2025-12-04T22:32:00Z,2025-12-30T22:32:00Z,Male,APAC,Engineering,Manager,Lodging,low,low,corporate_card,220.32,402.5,0.5474,2,4,929.74,179,0,False,False,False,False,0
EXP-0011578,EMP-00612,2025-12-05T03:06:00Z,2025-12-10T03:06:00Z,Male,APAC,Sales,IC3-4,Taxi,low,low,corporate_card,45.76,120.0,0.3813,2,3,648.01,156,0,True,False,True,False,0
EXP-0011579,EMP-00221,2025-12-05T03:56:00Z,2026-01-04T03:56:00Z,Male,North America,Sales,IC1-2,Mileage,low,low,corporate_card,494.96,225.0,2.1998,15,5,553.59,115,0,True,False,False,False,0
EXP-0011580,EMP-00149,2025-12-05T04:54:00Z,2025-12-15T04:54:00Z,Female,LATAM,Engineering,IC3-4,Meals,medium,low,corporate_card,51.31,100.0,0.5131,11,8,367.16,70,0,True,False,False,False,0
EXP-0011581,EMP-00990,2025-12-05T06:47:00Z,2025-12-23T06:47:00Z,Male,EMEA,Engineering,IC3-4,Mileage,medium,low,corporate_card,92.47,250.0,0.3699,3,8,478.77,148,0,True,False,False,False,0
EXP-0011582,EMP-00924,2025-12-05T07:13:00Z,2025-12-23T07:13:00Z,Male,North America,Support,IC3-4,Mileage,low,low,personal_card,67.11,250.0,0.2684,4,7,432.18,50,0,True,False,True,False,0
EXP-0011583,EMP-00947,2025-12-05T07:45:00Z,2025-12-29T07:45:00Z,Male,APAC,Operations,Manager,Meals,low,medium,personal_card,292.76,115.0,2.5458,1,4,877.94,135,0,True,False,False,False,0
EXP-0011584,EMP-00525,2025-12-05T09:05:00Z,2025-12-16T09:05:00Z,Female,APAC,Operations,IC1-2,Taxi,medium,low,cash,27.23,108.0,0.2521,5,1,149.38,141,0,True,False,True,False,0
EXP-0011585,EMP-00948,2025-12-05T09:25:00Z,2025-12-26T09:25:00Z,Female,LATAM,Operations,IC1-2,Taxi,medium,low,personal_card,11.11,108.0,0.1029,11,6,1150.12,87,0,False,False,True,False,0
